filename,win
output/screenshots\1718765604.2314868.png,1
output/screenshots\1718765604.9349337.png,1
output/screenshots\1718765605.722949.png,1
output/screenshots\1718765606.5187912.png,1
output/screenshots\1718765607.2552521.png,1
output/screenshots\1718765607.9867618.png,1
output/screenshots\1718765608.680594.png,1
output/screenshots\1718765609.3377078.png,1
output/screenshots\1718765609.994781.png,1
output/screenshots\1718765610.655125.png,1
output/screenshots\1718765611.324948.png,1
output/screenshots\1718765612.0011506.png,1
output/screenshots\1718765612.6504734.png,1
output/screenshots\1718765613.305717.png,1
output/screenshots\1718765613.972021.png,1
output/screenshots\1718765614.6447957.png,1
output/screenshots\1718765615.325988.png,1
output/screenshots\1718765616.0172858.png,1
output/screenshots\1718765616.7266755.png,1
output/screenshots\1718765617.429795.png,1
output/screenshots\1718765618.0951674.png,1
output/screenshots\1718765618.7468436.png,1
output/screenshots\1718765619.5089626.png,1
output/screenshots\1718765620.2117596.png,1
output/screenshots\1718765620.9167051.png,1
output/screenshots\1718765621.6169698.png,1
output/screenshots\1718765622.2981486.png,1
output/screenshots\1718765622.967179.png,1
output/screenshots\1718765623.6534758.png,1
output/screenshots\1718765624.3212698.png,1
output/screenshots\1718765625.0449383.png,1
output/screenshots\1718765625.8036604.png,1
output/screenshots\1718765626.5178242.png,1
output/screenshots\1718765627.2269132.png,1
output/screenshots\1718765627.9264429.png,1
output/screenshots\1718765628.5860946.png,1
output/screenshots\1718765629.2791166.png,1
output/screenshots\1718765629.9619832.png,1
output/screenshots\1718765630.637891.png,1
output/screenshots\1718765631.3247528.png,1
output/screenshots\1718765631.9809144.png,1
output/screenshots\1718765632.6591392.png,1
output/screenshots\1718765633.3467293.png,1
output/screenshots\1718765633.9995217.png,1
output/screenshots\1718765634.6733937.png,1
output/screenshots\1718765635.3561776.png,1
output/screenshots\1718765636.0201273.png,1
output/screenshots\1718765636.6827967.png,1
output/screenshots\1718765637.3404124.png,1
output/screenshots\1718766481.7307422.png,1
output/screenshots\1718766482.3853416.png,1
output/screenshots\1718766482.9503202.png,1
output/screenshots\1718766506.0447974.png,1
output/screenshots\1718766506.6782537.png,1
output/screenshots\1718766507.2854645.png,1
output/screenshots\1718766507.9670749.png,1
output/screenshots\1718766508.709384.png,1
output/screenshots\1718766509.45161.png,1
output/screenshots\1718766510.2102869.png,1
output/screenshots\1718766510.9948063.png,1
output/screenshots\1718766511.705728.png,1
output/screenshots\1718766512.4373276.png,1
output/screenshots\1718766513.1569254.png,1
output/screenshots\1718766513.8616216.png,1
output/screenshots\1718766514.6154187.png,1
output/screenshots\1718766515.3608212.png,1
output/screenshots\1718766516.1297758.png,1
output/screenshots\1718766516.9449859.png,1
output/screenshots\1718766517.6845195.png,1
output/screenshots\1718766518.4076817.png,1
output/screenshots\1718766519.1571536.png,1
output/screenshots\1718766519.8849244.png,1
output/screenshots\1718766520.634386.png,1
output/screenshots\1718766521.418623.png,1
output/screenshots\1718766522.159307.png,1
output/screenshots\1718766522.9369287.png,1
output/screenshots\1718766523.683835.png,1
output/screenshots\1718766524.4049098.png,1
output/screenshots\1718766525.1515806.png,1
output/screenshots\1718766525.9014668.png,1
output/screenshots\1718766526.616498.png,1
output/screenshots\1718766527.3651547.png,1
output/screenshots\1718766528.1452227.png,1
output/screenshots\1718766528.8593872.png,1
output/screenshots\1718766529.6201162.png,1
output/screenshots\1718766530.3593366.png,1
output/screenshots\1718766531.074186.png,1
output/screenshots\1718766531.804694.png,1
output/screenshots\1718766532.5372071.png,1
output/screenshots\1718766533.3228416.png,1
output/screenshots\1718766534.0744476.png,1
output/screenshots\1718766534.7949448.png,1
output/screenshots\1718766535.501311.png,1
output/screenshots\1718766536.2926214.png,1
output/screenshots\1718766537.0044441.png,1
output/screenshots\1718766537.7594316.png,1
output/screenshots\1718766538.505253.png,1
output/screenshots\1718766539.2766614.png,1
output/screenshots\1718766540.01295.png,1
output/screenshots\1718766540.799676.png,1
output/screenshots\1718766541.5237377.png,1
output/screenshots\1718766542.2975576.png,1
output/screenshots\1718766543.0742936.png,1
output/screenshots\1718766543.8693647.png,1
output/screenshots\1718766544.607143.png,1
output/screenshots\1718766545.3424678.png,1
output/screenshots\1718766546.0917041.png,1
output/screenshots\1718766546.8848808.png,1
output/screenshots\1718766547.6750998.png,1
output/screenshots\1718766548.459377.png,1
output/screenshots\1718766549.251178.png,1
output/screenshots\1718766550.0128748.png,1
output/screenshots\1718766550.7592611.png,1
output/screenshots\1718766551.536451.png,1
output/screenshots\1718766552.2873375.png,1
output/screenshots\1718766553.0425162.png,1
output/screenshots\1718766553.8693206.png,1
output/screenshots\1718766554.6340375.png,1
output/screenshots\1718766555.3703911.png,1
output/screenshots\1718766556.101298.png,1
output/screenshots\1718766556.8392134.png,1
output/screenshots\1718766557.5692294.png,1
output/screenshots\1718766558.3447661.png,1
output/screenshots\1718766559.0782726.png,1
output/screenshots\1718766602.2663286.png,1
output/screenshots\1718766602.9115243.png,1
output/screenshots\1718766603.5261226.png,1
output/screenshots\1718766604.2667167.png,1
output/screenshots\1718766605.0197213.png,1
output/screenshots\1718766605.7427957.png,1
output/screenshots\1718766606.4589372.png,1
output/screenshots\1718766607.2203915.png,1
output/screenshots\1718766607.9588954.png,1
output/screenshots\1718766608.735694.png,1
output/screenshots\1718766609.5468135.png,1
output/screenshots\1718766610.339137.png,1
output/screenshots\1718766611.0612223.png,1
output/screenshots\1718766611.785208.png,1
output/screenshots\1718766612.5392683.png,1
output/screenshots\1718766613.2931423.png,1
output/screenshots\1718766614.047471.png,1
output/screenshots\1718766614.7902083.png,1
output/screenshots\1718766615.5745568.png,1
output/screenshots\1718766616.329018.png,1
output/screenshots\1718766617.0513036.png,1
output/screenshots\1718766617.8046467.png,1
output/screenshots\1718766618.5890915.png,1
output/screenshots\1718766619.3546617.png,1
output/screenshots\1718766620.1156247.png,1
output/screenshots\1718766620.8939776.png,1
output/screenshots\1718766621.6655588.png,1
output/screenshots\1718766622.394722.png,1
output/screenshots\1718766623.1753893.png,1
output/screenshots\1718766623.9239764.png,1
output/screenshots\1718766624.7066858.png,1
output/screenshots\1718766625.4350407.png,1
output/screenshots\1718766626.1965992.png,1
output/screenshots\1718766627.0193908.png,1
output/screenshots\1718766627.7550218.png,1
output/screenshots\1718766628.4760947.png,1
output/screenshots\1718766629.2689734.png,1
output/screenshots\1718766630.0128214.png,1
output/screenshots\1718766630.775932.png,1
output/screenshots\1718766631.519115.png,1
output/screenshots\1718766632.2890527.png,1
output/screenshots\1718766633.0350566.png,1
output/screenshots\1718766633.7963564.png,1
output/screenshots\1718766634.5887244.png,1
output/screenshots\1718766635.3459513.png,1
output/screenshots\1718766636.157602.png,1
output/screenshots\1718766636.9083867.png,1
output/screenshots\1718766637.689147.png,1
output/screenshots\1718766638.4287698.png,1
output/screenshots\1718766639.2356205.png,1
output/screenshots\1718766639.9996748.png,1
output/screenshots\1718766640.7448926.png,1
output/screenshots\1718766641.5201223.png,1
output/screenshots\1718766642.2291074.png,1
output/screenshots\1718766642.9540126.png,1
output/screenshots\1718766643.7297146.png,1
output/screenshots\1718766644.4448283.png,1
output/screenshots\1718766645.1889572.png,1
output/screenshots\1718766645.9488108.png,1
output/screenshots\1718766646.6860905.png,1
output/screenshots\1718766647.4195688.png,1
output/screenshots\1718766648.221035.png,1
output/screenshots\1718766648.9308705.png,1
output/screenshots\1718766649.6843507.png,1
output/screenshots\1718766650.4356523.png,1
output/screenshots\1718766651.1931095.png,1
output/screenshots\1718766651.9309545.png,1
output/screenshots\1718766652.6342883.png,1
output/screenshots\1718766653.385592.png,1
output/screenshots\1718766654.1540766.png,1
output/screenshots\1718766654.949412.png,1
output/screenshots\1718766655.6610203.png,1
output/screenshots\1718766656.3870916.png,1
output/screenshots\1718766657.1351144.png,1
output/screenshots\1718766657.93883.png,1
output/screenshots\1718766658.726885.png,1
output/screenshots\1718766659.4713354.png,1
output/screenshots\1718766660.2246494.png,1
output/screenshots\1718766660.9921389.png,1
output/screenshots\1718766661.6899092.png,1
output/screenshots\1718766662.4343243.png,1
output/screenshots\1718766663.164715.png,1
output/screenshots\1718766663.9089653.png,1
output/screenshots\1718766664.684362.png,1
output/screenshots\1718766665.407956.png,1
output/screenshots\1718766666.2198882.png,1
output/screenshots\1718766666.9692583.png,1
output/screenshots\1718766667.7242177.png,1
output/screenshots\1718766668.4295976.png,1
output/screenshots\1718766669.1867685.png,1
output/screenshots\1718766669.9152372.png,1
output/screenshots\1718766670.661063.png,1
output/screenshots\1718766671.438222.png,1
output/screenshots\1718766672.2058215.png,1
output/screenshots\1718766672.9609625.png,1
output/screenshots\1718766673.7008.png,1
output/screenshots\1718766674.4898148.png,1
output/screenshots\1718766675.2539294.png,1
output/screenshots\1718766675.991035.png,1
output/screenshots\1718766676.7614305.png,1
output/screenshots\1718766677.4739683.png,1
output/screenshots\1718766678.2070003.png,1
output/screenshots\1718766678.923722.png,1
output/screenshots\1718766679.6628811.png,1
output/screenshots\1718766680.4045923.png,1
output/screenshots\1718766681.1457715.png,1
output/screenshots\1718766681.9008055.png,1
output/screenshots\1718766682.6244552.png,1
output/screenshots\1718766683.4097311.png,1
output/screenshots\1718766684.109824.png,1
output/screenshots\1718766684.8787236.png,1
output/screenshots\1718766685.6360717.png,1
output/screenshots\1718766686.411906.png,1
output/screenshots\1718766687.24235.png,1
output/screenshots\1718766687.951576.png,1
output/screenshots\1718766688.729194.png,1
output/screenshots\1718766689.4742937.png,1
output/screenshots\1718766690.2549222.png,1
output/screenshots\1718766691.0107048.png,1
output/screenshots\1718766691.7789211.png,1
output/screenshots\1718766692.5788338.png,1
output/screenshots\1718766693.3496797.png,1
output/screenshots\1718766694.0734193.png,1
output/screenshots\1718766694.8656447.png,1
output/screenshots\1718766695.5697515.png,1
output/screenshots\1718766696.3170729.png,1
output/screenshots\1718766697.0345428.png,1
output/screenshots\1718766697.8051429.png,1
output/screenshots\1718766698.560988.png,1
output/screenshots\1718766699.3380036.png,1
output/screenshots\1718766700.0907762.png,1
output/screenshots\1718766700.8885503.png,1
output/screenshots\1718766701.6668656.png,1
output/screenshots\1718766702.5071673.png,1
output/screenshots\1718766703.30513.png,1
output/screenshots\1718766704.0441215.png,1
output/screenshots\1718766704.7897666.png,1
output/screenshots\1718766705.4987895.png,1
output/screenshots\1718766706.2098675.png,1
output/screenshots\1718766706.9262443.png,1
output/screenshots\1718766707.6354482.png,1
output/screenshots\1718766708.3562253.png,1
output/screenshots\1718766709.1047125.png,1
output/screenshots\1718766709.8849132.png,1
output/screenshots\1718766710.674511.png,1
output/screenshots\1718766723.837548.png,0
output/screenshots\1718766724.4594934.png,0
output/screenshots\1718766725.077905.png,0
output/screenshots\1718766725.7984843.png,0
output/screenshots\1718766726.6030037.png,0
output/screenshots\1718766727.4283333.png,0
output/screenshots\1718766728.1858172.png,0
output/screenshots\1718766728.9196215.png,0
output/screenshots\1718766729.6738062.png,0
output/screenshots\1718766730.4059415.png,0
output/screenshots\1718766731.1583579.png,0
output/screenshots\1718766731.9386659.png,0
output/screenshots\1718766732.6686068.png,0
output/screenshots\1718766733.4198205.png,0
output/screenshots\1718766734.172987.png,0
output/screenshots\1718766734.8761585.png,0
output/screenshots\1718766735.554688.png,0
output/screenshots\1718766736.284323.png,0
output/screenshots\1718766737.0200415.png,0
output/screenshots\1718766737.77363.png,0
output/screenshots\1718766738.5198433.png,0
output/screenshots\1718766739.2730176.png,0
output/screenshots\1718766739.9734795.png,0
output/screenshots\1718766740.7585344.png,0
output/screenshots\1718766741.5056806.png,0
output/screenshots\1718766742.2567966.png,0
output/screenshots\1718766742.979286.png,0
output/screenshots\1718766743.684602.png,0
output/screenshots\1718766744.4549139.png,0
output/screenshots\1718766745.2088192.png,0
output/screenshots\1718766745.9721692.png,0
output/screenshots\1718766746.7790325.png,0
output/screenshots\1718766747.5026002.png,0
output/screenshots\1718766748.2692027.png,0
output/screenshots\1718766749.0621386.png,0
output/screenshots\1718766749.8610396.png,0
output/screenshots\1718766750.6620038.png,0
output/screenshots\1718766751.417318.png,0
output/screenshots\1718766752.1577365.png,0
output/screenshots\1718766752.8861794.png,0
output/screenshots\1718766753.6640167.png,0
output/screenshots\1718766754.4268095.png,0
output/screenshots\1718766755.1413074.png,0
output/screenshots\1718766755.8452556.png,0
output/screenshots\1718766756.5589185.png,0
output/screenshots\1718766757.2877393.png,0
output/screenshots\1718766758.0893042.png,0
output/screenshots\1718766758.9284055.png,0
output/screenshots\1718766759.7505283.png,0
output/screenshots\1718766760.5687218.png,0
output/screenshots\1718766761.3389668.png,0
output/screenshots\1718766762.1363697.png,0
output/screenshots\1718766762.851892.png,0
output/screenshots\1718766763.6198447.png,0
output/screenshots\1718766764.3296714.png,0
output/screenshots\1718766765.0906773.png,0
output/screenshots\1718766765.838536.png,0
output/screenshots\1718766766.5562549.png,0
output/screenshots\1718766767.2770102.png,0
output/screenshots\1718766768.058584.png,0
output/screenshots\1718766768.8040645.png,0
output/screenshots\1718766769.5507634.png,0
output/screenshots\1718766770.2905052.png,0
output/screenshots\1718766771.0363705.png,0
output/screenshots\1718766771.7909322.png,0
output/screenshots\1718766772.5519946.png,0
output/screenshots\1718766773.343935.png,0
output/screenshots\1718766774.244993.png,0
output/screenshots\1718766775.0308409.png,0
output/screenshots\1718766775.8710952.png,0
output/screenshots\1718766776.6606467.png,0
output/screenshots\1718766777.378504.png,0
output/screenshots\1718766778.150653.png,0
output/screenshots\1718766778.9048162.png,0
output/screenshots\1718766779.7051792.png,0
output/screenshots\1718766780.4582582.png,0
output/screenshots\1718766781.2027354.png,0
output/screenshots\1718766781.9513419.png,0
output/screenshots\1718766782.6903784.png,0
output/screenshots\1718766783.4315143.png,0
output/screenshots\1718766784.1760402.png,0
output/screenshots\1718766784.8941002.png,0
output/screenshots\1718766785.6558104.png,0
output/screenshots\1718766786.4040806.png,0
output/screenshots\1718766787.1650112.png,0
output/screenshots\1718766787.9493876.png,0
output/screenshots\1718766788.7549572.png,0
output/screenshots\1718766796.3946126.png,0
output/screenshots\1718766797.024139.png,0
output/screenshots\1718766797.6422672.png,0
output/screenshots\1718766798.3585675.png,0
output/screenshots\1718766799.1505752.png,0
output/screenshots\1718766799.9203193.png,0
output/screenshots\1718766800.7176323.png,0
output/screenshots\1718766801.5044296.png,0
output/screenshots\1718766802.2473395.png,0
output/screenshots\1718766802.9985807.png,0
output/screenshots\1718766803.7706642.png,0
output/screenshots\1718766804.5095654.png,0
output/screenshots\1718766805.2385588.png,0
output/screenshots\1718766805.9580944.png,0
output/screenshots\1718766806.7103417.png,0
output/screenshots\1718766807.4941485.png,0
output/screenshots\1718766808.2176225.png,0
output/screenshots\1718766808.9019308.png,0
output/screenshots\1718766809.6344163.png,0
output/screenshots\1718766810.3742516.png,0
output/screenshots\1718766811.0743222.png,0
output/screenshots\1718766811.8043826.png,0
output/screenshots\1718766812.5500562.png,0
output/screenshots\1718766813.3233654.png,0
output/screenshots\1718766814.100575.png,0
output/screenshots\1718766814.8538322.png,0
output/screenshots\1718766815.6263776.png,0
output/screenshots\1718766816.3540657.png,0
output/screenshots\1718766817.06255.png,0
output/screenshots\1718766817.8263118.png,0
output/screenshots\1718766818.5731542.png,0
output/screenshots\1718766819.3049893.png,0
output/screenshots\1718766820.0733757.png,0
output/screenshots\1718766820.8046045.png,0
output/screenshots\1718766821.5581028.png,0
output/screenshots\1718766822.3193893.png,0
output/screenshots\1718766823.1190007.png,0
output/screenshots\1718766823.884093.png,0
output/screenshots\1718766824.6148276.png,0
output/screenshots\1718766825.371854.png,0
output/screenshots\1718766826.110284.png,0
output/screenshots\1718766826.855171.png,0
output/screenshots\1718766827.6547709.png,0
output/screenshots\1718766828.4334369.png,0
output/screenshots\1718766829.1788332.png,0
output/screenshots\1718766829.9352136.png,0
output/screenshots\1718766830.713887.png,0
output/screenshots\1718766831.425385.png,0
output/screenshots\1718766832.1671715.png,0
output/screenshots\1718766832.890547.png,0
output/screenshots\1718766833.7075622.png,0
output/screenshots\1718766834.473468.png,0
output/screenshots\1718766835.2730157.png,0
output/screenshots\1718766836.14995.png,0
output/screenshots\1718766836.9263692.png,0
output/screenshots\1718766837.6934187.png,0
output/screenshots\1718766838.5069792.png,0
output/screenshots\1718766839.2527936.png,0
output/screenshots\1718766839.9968462.png,0
output/screenshots\1718766840.7782013.png,0
output/screenshots\1718766841.5161233.png,0
output/screenshots\1718766842.27584.png,0
output/screenshots\1718766842.9763794.png,0
output/screenshots\1718766843.7430346.png,0
output/screenshots\1718766844.4739141.png,0
output/screenshots\1718766845.1891165.png,0
output/screenshots\1718766845.9515376.png,0
output/screenshots\1718766846.7018707.png,0
output/screenshots\1718766847.4907808.png,0
output/screenshots\1718766848.2146175.png,0
output/screenshots\1718766848.9551432.png,0
output/screenshots\1718766849.726186.png,0
output/screenshots\1718766850.438311.png,0
output/screenshots\1718766851.204691.png,0
output/screenshots\1718766851.9790523.png,0
output/screenshots\1718766852.8706172.png,0
output/screenshots\1718766853.718949.png,0
output/screenshots\1718766854.5101495.png,0
output/screenshots\1718766855.2667725.png,0
output/screenshots\1718766856.014509.png,0
output/screenshots\1718766856.7991.png,0
output/screenshots\1718766857.5835857.png,0
output/screenshots\1718766858.3041248.png,0
output/screenshots\1718766859.0885098.png,0
output/screenshots\1718766859.8900752.png,0
output/screenshots\1718766860.6339352.png,0
output/screenshots\1718766861.3686416.png,0
output/screenshots\1718766862.1036096.png,0
output/screenshots\1718766862.884566.png,0
output/screenshots\1718766863.612943.png,0
output/screenshots\1718766864.332049.png,0
output/screenshots\1718766865.0930343.png,0
output/screenshots\1718766881.8478851.png,1
output/screenshots\1718766882.5209157.png,1
output/screenshots\1718766883.1474304.png,1
output/screenshots\1718766883.9000714.png,1
output/screenshots\1718766884.6719058.png,1
output/screenshots\1718766885.4291487.png,1
output/screenshots\1718766886.2416286.png,1
output/screenshots\1718766887.0502288.png,1
output/screenshots\1718766887.8254948.png,1
output/screenshots\1718766888.5713775.png,1
output/screenshots\1718766889.3191545.png,1
output/screenshots\1718766890.0380201.png,1
output/screenshots\1718766890.8003042.png,1
output/screenshots\1718766891.520067.png,1
output/screenshots\1718766892.3031552.png,1
output/screenshots\1718766893.127841.png,1
output/screenshots\1718766894.0406961.png,1
output/screenshots\1718766894.8757489.png,1
output/screenshots\1718766895.678085.png,1
output/screenshots\1718766896.4583054.png,1
output/screenshots\1718766897.2036157.png,1
output/screenshots\1718766898.0034742.png,1
output/screenshots\1718766898.8055408.png,1
output/screenshots\1718766899.5350914.png,1
output/screenshots\1718766900.2781172.png,1
output/screenshots\1718766901.0723379.png,1
output/screenshots\1718766901.8201332.png,1
output/screenshots\1718766902.5736415.png,1
output/screenshots\1718766903.3517778.png,1
output/screenshots\1718766904.1246822.png,1
output/screenshots\1718766904.873998.png,1
output/screenshots\1718766905.6440136.png,1
output/screenshots\1718766906.376048.png,1
output/screenshots\1718766907.1599882.png,1
output/screenshots\1718766907.9231846.png,1
output/screenshots\1718766908.615257.png,1
output/screenshots\1718766909.3900726.png,1
output/screenshots\1718766910.1247587.png,1
output/screenshots\1718766910.8485765.png,1
output/screenshots\1718766911.592622.png,1
output/screenshots\1718766912.3173625.png,1
output/screenshots\1718766913.019426.png,1
output/screenshots\1718766913.737963.png,1
output/screenshots\1718766914.4580734.png,1
output/screenshots\1718766915.2076793.png,1
output/screenshots\1718766915.9489012.png,1
output/screenshots\1718766916.7499213.png,1
output/screenshots\1718766917.4580972.png,1
output/screenshots\1718766918.2068863.png,1
output/screenshots\1718766918.9238558.png,1
output/screenshots\1718766919.670251.png,1
output/screenshots\1718766920.404215.png,1
output/screenshots\1718766921.1040297.png,1
output/screenshots\1718766921.8302479.png,1
output/screenshots\1718766922.5500045.png,1
output/screenshots\1718766923.3041112.png,1
output/screenshots\1718766924.0579543.png,1
output/screenshots\1718766924.7836437.png,1
output/screenshots\1718766925.5427952.png,1
output/screenshots\1718766926.28475.png,1
output/screenshots\1718766927.0435104.png,1
output/screenshots\1718766927.814167.png,1
output/screenshots\1718766928.5432317.png,1
output/screenshots\1718766929.278247.png,1
output/screenshots\1718766937.116977.png,1
output/screenshots\1718766937.7400978.png,1
output/screenshots\1718766938.348376.png,1
output/screenshots\1718766939.069642.png,1
output/screenshots\1718766939.7679565.png,1
output/screenshots\1718766940.535583.png,1
output/screenshots\1718766941.2735069.png,1
output/screenshots\1718766942.0204859.png,1
output/screenshots\1718766942.787956.png,1
output/screenshots\1718766943.534879.png,1
output/screenshots\1718766944.2897627.png,1
output/screenshots\1718766945.0156872.png,1
output/screenshots\1718766945.7315147.png,1
output/screenshots\1718766946.4685435.png,1
output/screenshots\1718766947.2333348.png,1
output/screenshots\1718766947.9928403.png,1
output/screenshots\1718766948.6996684.png,1
output/screenshots\1718766949.4638116.png,1
output/screenshots\1718766950.2095525.png,1
output/screenshots\1718766950.974553.png,1
output/screenshots\1718766951.737483.png,1
output/screenshots\1718766952.5011632.png,1
output/screenshots\1718766953.2756484.png,1
output/screenshots\1718766953.986141.png,1
output/screenshots\1718766954.6900141.png,1
output/screenshots\1718766955.4602363.png,1
output/screenshots\1718766956.2491906.png,1
output/screenshots\1718766956.9879951.png,1
output/screenshots\1718766957.7238662.png,1
output/screenshots\1718766958.494098.png,1
output/screenshots\1718766959.248134.png,1
output/screenshots\1718766959.9480093.png,1
output/screenshots\1718766960.6854675.png,1
output/screenshots\1718766961.3910513.png,1
output/screenshots\1718766962.1471813.png,1
output/screenshots\1718766962.943134.png,1
output/screenshots\1718766963.704613.png,1
output/screenshots\1718766964.4516966.png,1
output/screenshots\1718766965.2058988.png,1
output/screenshots\1718766965.985382.png,1
output/screenshots\1718766966.77047.png,1
output/screenshots\1718766967.5338628.png,1
output/screenshots\1718766968.264617.png,1
output/screenshots\1718766969.0457995.png,1
output/screenshots\1718766969.7883837.png,1
output/screenshots\1718766970.52484.png,1
output/screenshots\1718766971.3188212.png,1
output/screenshots\1718766972.1190517.png,1
output/screenshots\1718766972.8349845.png,1
output/screenshots\1718766973.5901048.png,1
output/screenshots\1718766974.320102.png,1
output/screenshots\1718766975.0576668.png,1
output/screenshots\1718766975.783454.png,1
output/screenshots\1718766976.5150795.png,1
output/screenshots\1718766977.2779484.png,1
output/screenshots\1718766978.0512238.png,1
output/screenshots\1718767000.4575913.png,0
output/screenshots\1718767001.0988667.png,0
output/screenshots\1718767001.7131963.png,0
output/screenshots\1718767002.439011.png,0
output/screenshots\1718767003.2098644.png,0
output/screenshots\1718767003.9380097.png,0
output/screenshots\1718767004.6611702.png,0
output/screenshots\1718767005.3926337.png,0
output/screenshots\1718767006.1335616.png,0
output/screenshots\1718767006.8664317.png,0
output/screenshots\1718767007.6015606.png,0
output/screenshots\1718767008.3511553.png,0
output/screenshots\1718767009.118565.png,0
output/screenshots\1718767009.9196503.png,0
output/screenshots\1718767010.6907017.png,0
output/screenshots\1718767011.4106152.png,0
output/screenshots\1718767012.1785727.png,0
output/screenshots\1718767012.8897696.png,0
output/screenshots\1718767013.7113755.png,0
output/screenshots\1718767014.4755213.png,0
output/screenshots\1718767015.2407222.png,0
output/screenshots\1718767015.9642773.png,0
output/screenshots\1718767016.6756768.png,0
output/screenshots\1718767017.4052997.png,0
output/screenshots\1718767018.138564.png,0
output/screenshots\1718767018.9241343.png,0
output/screenshots\1718767019.6699712.png,0
output/screenshots\1718767020.3913546.png,0
output/screenshots\1718767021.2038965.png,0
output/screenshots\1718767021.9880116.png,0
output/screenshots\1718767022.7736433.png,0
output/screenshots\1718767023.5484893.png,0
output/screenshots\1718767024.2885334.png,0
output/screenshots\1718767025.057686.png,0
output/screenshots\1718767025.757557.png,0
output/screenshots\1718767026.4997647.png,0
output/screenshots\1718767027.2186525.png,0
output/screenshots\1718767027.9729333.png,0
output/screenshots\1718767028.7158182.png,0
output/screenshots\1718767029.4573407.png,0
output/screenshots\1718767030.2377608.png,0
output/screenshots\1718767031.0402448.png,0
output/screenshots\1718767031.7921717.png,0
output/screenshots\1718767032.5625222.png,0
output/screenshots\1718767033.3830032.png,0
output/screenshots\1718767034.164103.png,0
output/screenshots\1718767034.9075587.png,0
output/screenshots\1718767035.6847482.png,0
output/screenshots\1718767036.4774637.png,0
output/screenshots\1718767037.2186487.png,0
output/screenshots\1718767037.972064.png,0
output/screenshots\1718767038.7049637.png,0
output/screenshots\1718767039.4182923.png,0
output/screenshots\1718767040.2184596.png,0
output/screenshots\1718767041.003263.png,0
output/screenshots\1718767041.7885523.png,0
output/screenshots\1718767042.593061.png,0
output/screenshots\1718767043.335118.png,0
output/screenshots\1718767044.077958.png,0
output/screenshots\1718767044.868946.png,0
output/screenshots\1718767045.6236923.png,0
output/screenshots\1718767046.3939202.png,0
output/screenshots\1718767047.1574664.png,0
output/screenshots\1718767047.9064596.png,0
output/screenshots\1718767048.689567.png,0
output/screenshots\1718767049.470198.png,0
output/screenshots\1718767050.2031844.png,0
output/screenshots\1718767050.9888425.png,0
output/screenshots\1718767051.745724.png,0
output/screenshots\1718767052.442241.png,0
output/screenshots\1718767053.1655695.png,0
output/screenshots\1718767053.9417496.png,0
output/screenshots\1718767054.734439.png,0
output/screenshots\1718767055.542493.png,0
output/screenshots\1718767056.3197227.png,0
output/screenshots\1718767057.1230836.png,0
output/screenshots\1718767057.8511896.png,0
output/screenshots\1718767058.5673764.png,0
output/screenshots\1718767059.318164.png,0
output/screenshots\1718767060.050202.png,0
output/screenshots\1718767060.8195944.png,0
output/screenshots\1718767061.604891.png,0
output/screenshots\1718767062.359497.png,0
output/screenshots\1718767063.142672.png,0
output/screenshots\1718767063.8688447.png,0
output/screenshots\1718767064.626431.png,0
output/screenshots\1718767065.3695066.png,0
output/screenshots\1718767066.067478.png,0
output/screenshots\1718767066.767397.png,0
output/screenshots\1718767067.487541.png,0
output/screenshots\1718767068.2272768.png,0
output/screenshots\1718767068.972455.png,0
output/screenshots\1718767069.7935212.png,0
output/screenshots\1718767070.6180544.png,0
output/screenshots\1718767071.4426057.png,0
output/screenshots\1718767072.2043126.png,0
output/screenshots\1718767072.9636524.png,0
output/screenshots\1718767073.6995645.png,0
output/screenshots\1718767074.4195607.png,0
output/screenshots\1718767087.207772.png,0
output/screenshots\1718767087.9437907.png,0
output/screenshots\1718767088.6053286.png,0
output/screenshots\1718767089.413016.png,0
output/screenshots\1718767090.1571405.png,0
output/screenshots\1718767090.9181695.png,0
output/screenshots\1718767091.672939.png,0
output/screenshots\1718767092.442774.png,0
output/screenshots\1718767093.1800835.png,0
output/screenshots\1718767093.967652.png,0
output/screenshots\1718767094.7004066.png,0
output/screenshots\1718767095.4531395.png,0
output/screenshots\1718767096.1840646.png,0
output/screenshots\1718767096.969546.png,0
output/screenshots\1718767097.7165003.png,0
output/screenshots\1718767098.4504795.png,0
output/screenshots\1718767099.1729994.png,0
output/screenshots\1718767099.8882892.png,0
output/screenshots\1718767100.6346233.png,0
output/screenshots\1718767101.3755229.png,0
output/screenshots\1718767102.1348436.png,0
output/screenshots\1718767102.8719437.png,0
output/screenshots\1718767103.59276.png,0
output/screenshots\1718767104.3374336.png,0
output/screenshots\1718767105.065698.png,0
output/screenshots\1718767105.8373263.png,0
output/screenshots\1718767106.576056.png,0
output/screenshots\1718767107.3385878.png,0
output/screenshots\1718767108.0882888.png,0
output/screenshots\1718767108.8339524.png,0
output/screenshots\1718767109.5571072.png,0
output/screenshots\1718767110.303232.png,0
output/screenshots\1718767111.0572402.png,0
output/screenshots\1718767111.7873898.png,0
output/screenshots\1718767112.5174773.png,0
output/screenshots\1718767113.2572587.png,0
output/screenshots\1718767113.991157.png,0
output/screenshots\1718767114.7622044.png,0
output/screenshots\1718767115.515538.png,0
output/screenshots\1718767116.3095295.png,0
output/screenshots\1718767117.1005843.png,0
